Bemidbar Rabbah 10:2,"set([Ref('Judges 4:3'), Ref('Numbers 15'), Ref('Psalms 119'), Ref('Jeremiah 46:28'), Ref('Proverbs 23'), Ref('Genesis 3:17'), Ref('Esther 8:2'), Ref('Deuteronomy 32'), Ref('Deuteronomy 31'), Ref('Proverbs 20'), Ref('Genesis 3'), Ref('Deuteronomy 28'), Ref('Zechariah 1'), Ref('Psalms 30:4'), Ref('Genesis 3:16'), Ref('Lamentations 3:3'), Ref('Psalms 119:21'), Ref('Psalms 30'), Ref('Exodus 15:8'), Ref('Numbers 15:39'), Ref('Proverbs 23:28'), Ref('Psalms 81:10'), Ref('Isaiah 27'), Ref('Psalms 81'), Ref('Lamentations 3:53'), Ref('Genesis 49'), Ref('Proverbs 20:1'), Ref('Proverbs 23:31'), Ref('Deuteronomy 14'), Ref('Deuteronomy 31:16'), Ref('Isaiah 2'), Ref('Isaiah 24:16'), Ref('Genesis 3:6'), Ref('Proverbs 21:24'), Ref('Isaiah 27:2'), Ref('Proverbs 23:27'), Ref('Ezekiel 32:29'), Ref('Ezekiel 32'), Ref('Deuteronomy 31:17'), Ref('Malachi 3'), Ref('Isaiah 24'), Ref('Judges 4'), Ref('Job 36:16'), Ref('Proverbs 21'), Ref('Proverbs 23:26'), Ref('Deuteronomy 32:20'), Ref('Proverbs 5:20'), Ref('Deuteronomy 28:52'), Ref('Malachi 3:5'), Ref('Jeremiah 46'), Ref('Proverbs 23:32'), Ref('Esther 8'), Ref('Leviticus 26:18'), Ref('Proverbs 23:29'), Ref('Isaiah 2:9'), Ref('Genesis 49:12'), Ref('Proverbs 5:5'), Ref('Exodus 15'), Ref('Ecclesiastes 5:5'), Ref('Judges 4:9'), Ref('Deuteronomy 14:1'), Ref('Proverbs 23:34'), Ref('Leviticus 26'), Ref('Job 36'), Ref('Proverbs 23:30'), Ref('Proverbs 23:33'), Ref('Proverbs 5'), Ref('Lamentations 3'), Ref('Isaiah 2:17'), Ref('Proverbs 23:35'), Ref('Zechariah 1:15'), Ref('Ecclesiastes 5'), Ref('Isaiah 2:18'), Ref('Leviticus 26:30')])"
Shir HaShirim Rabbah 1:5:3,"set([Ref('Isaiah 54'), Ref('Joshua 15:47'), Ref('Psalms 96:1'), Ref('Isaiah 26:1'), Ref('Ezekiel 48'), Ref('Ezekiel 16'), Ref('Isaiah 54:1'), Ref('Psalms 96'), Ref('Exodus 15:1'), Ref('Ezekiel 16:61'), Ref('Joshua 15'), Ref('Isaiah 26'), Ref('Ezekiel 48:7'), Ref('Exodus 15')])"
Bereishit Rabbah 87:4,"set([Ref('Ruth 3:9'), Ref('Deuteronomy 4'), Ref('Deuteronomy 4:19'), Ref('Ruth 3')])"
Bemidbar Rabbah 9:24,"set([Ref('Judges 5:20'), Ref('Job 31'), Ref('Psalms 55:19'), Ref('Job 21:9'), Ref('Judges 16:1'), Ref('Judges 16:18'), Ref('Genesis 2:6'), Ref('Isaiah 9'), Ref('Exodus 15:4'), Ref('Job 28:4'), Ref('Isaiah 9:4'), Ref('II Samuel 14:25'), Ref('Proverbs 26:26'), Ref('Ezekiel 16:48'), Ref('Genesis 6:2'), Ref('Exodus 32:6'), Ref('Job 24:15'), Ref('II Samuel 14:27'), Ref('Genesis 37:14'), Ref('Genesis 38'), Ref('Genesis 11:8'), Ref('Ezekiel 16'), Ref('Job 21:14'), Ref('Job 28:5'), Ref('Judges 5:19'), Ref('Job 12'), Ref('Job 24'), Ref('Job 28'), Ref('Judges 15'), Ref('Job 31:10'), Ref('Exodus 32'), Ref('Ecclesiastes 7:27'), Ref('Judges 16:21'), Ref('Judges 16:28'), Ref('Genesis 38:13'), Ref('Proverbs 26'), Ref('Leviticus 25:29'), Ref('Judges 14'), Ref('Leviticus 25'), Ref('Ezekiel 16:49'), Ref('Ezekiel 44'), Ref('Genesis 7'), Ref('Judges 14:3'), Ref('Proverbs 3:34'), Ref('Genesis 6'), Ref('Exodus 1:22'), Ref('Daniel 4:30'), Ref('Judges 5'), Ref('Job 21'), Ref('Judges 16'), Ref('II Samuel 14:26'), Ref('Genesis 11:4'), Ref('Judges 14:5'), Ref('Daniel 4'), Ref('Genesis 11:1'), Ref('Proverbs 3'), Ref('Isaiah 27'), Ref('Ecclesiastes 7'), Ref('Job 12:6'), Ref('Judges 16:19'), Ref('Genesis 11'), Ref('Exodus 15'), Ref('Judges 14:1'), Ref('Ezekiel 44:20'), Ref('Judges 16:17'), Ref('Judges 16:4'), Ref('II Samuel 14'), Ref('Genesis 7:11'), Ref('Isaiah 27:8'), Ref('Genesis 2'), Ref('Daniel 4:26'), Ref('Job 12:5'), Ref('Exodus 1'), Ref('Judges 14:4'), Ref('Psalms 55'), Ref('Judges 15:19'), Ref('Daniel 4:29'), Ref('Genesis 37')])"
Rashi on Leviticus 26:16:3,"set([Ref('Deuteronomy 32:22'), Ref('Deuteronomy 32')])"
Mishnah Sanhedrin 1:6,"set([Ref('Numbers 35:24-25'), Ref('Numbers 35:24')])"
Bereishit Rabbah 65:12,"set([Ref('Isaiah 60'), Ref('Ecclesiastes 9:12'), Ref('Jeremiah 17'), Ref('Deuteronomy 1:17'), Ref('Ecclesiastes 3:13'), Ref('Isaiah 60:22'), Ref('Deuteronomy 1'), Ref('Jeremiah 17:10'), Ref('Ecclesiastes 11:5'), Ref('Ecclesiastes 3'), Ref('Ecclesiastes 9'), Ref('Isaiah 63'), Ref('Ecclesiastes 11'), Ref('Isaiah 63:4')])"
Bemidbar Rabbah 12:4,"set([Ref('Exodus 32:19'), Ref('Isaiah 66:17'), Ref('Job 28:27'), Ref('Proverbs 8'), Ref('Genesis 1:11'), Ref('Psalms 19'), Ref('Deuteronomy 6'), Ref('Isaiah 45:7'), Ref('Psalms 50:18'), Ref('Exodus 24'), Ref('Isaiah 45:18'), Ref('Deuteronomy 5:4'), Ref('Malachi 3'), Ref('Proverbs 3:17'), Ref('Exodus 20:15'), Ref('Hosea 11:1'), Ref('Deuteronomy 5'), Ref('Psalms 19:2'), Ref('Hosea 11'), Ref('Proverbs 8:14'), Ref('Proverbs 10:25'), Ref('Malachi 3:3'), Ref('Genesis 9:2'), Ref('Genesis 9'), Ref('Exodus 32'), Ref('Psalms 19:6'), Ref('Daniel 1'), Ref('Proverbs 3'), Ref('Psalms 50:16'), Ref('Genesis 1'), Ref('Psalms 19:11'), Ref('Job 26:1'), Ref('Deuteronomy 6:5'), Ref('Proverbs 9:3'), Ref('Isaiah 45'), Ref('Isaiah 35:2'), Ref('Psalms 50'), Ref('Isaiah 66'), Ref('Deuteronomy 33'), Ref('Malachi 1:2'), Ref('Daniel 1:5'), Ref('Exodus 40:3'), Ref('I Kings 7:50'), Ref('Psalms 50:2'), Ref('Exodus 20'), Ref('Job 28'), Ref('Exodus 24:7'), Ref('Malachi 1'), Ref('Exodus 40'), Ref('Job 26'), Ref('Deuteronomy 33:26'), Ref('Proverbs 10'), Ref('Genesis 1:8'), Ref('Isaiah 35'), Ref('I Kings 7'), Ref('Exodus 14:15'), Ref('Exodus 14'), Ref('Proverbs 9'), Ref('Genesis 2:12'), Ref('Genesis 2'), Ref('Exodus 40:35')])"
Bemidbar Rabbah 11:1,"set([Ref('Daniel 7:27'), Ref('Malachi 1:5'), Ref('Obadiah 1:8'), Ref('Daniel 7:11'), Ref('Psalms 5'), Ref('Numbers 5:14'), Ref('Psalms 25'), Ref('Obadiah 1:10'), Ref('Psalms 25:14'), Ref('Proverbs 3'), Ref('Numbers 5:21'), Ref('Proverbs 3:34'), Ref('Genesis 25:27'), Ref('Proverbs 6'), Ref('Proverbs 3:32'), Ref('Genesis 25'), Ref('Proverbs 9:16'), Ref('Numbers 5:18'), Ref('Isaiah 30:18'), Ref('I Samuel 2'), Ref('Malachi 3:18'), Ref('Psalms 111'), Ref('Jeremiah 49:7'), Ref('Malachi 1:4'), Ref('Numbers 5:27'), Ref('Numbers 5'), Ref('Psalms 5:7'), Ref('Malachi 3'), Ref('Deuteronomy 4'), Ref('Proverbs 6:16'), Ref('Numbers 23:23'), Ref('Proverbs 6:19'), Ref('Deuteronomy 4:6'), Ref('Obadiah 1'), Ref('Malachi 3:14'), Ref('Isaiah 30:19'), Ref('Jeremiah 49'), Ref('Malachi 1'), Ref('Daniel 7'), Ref('Ezekiel 35'), Ref('Proverbs 3:33'), Ref('Ezekiel 35:13'), Ref('Proverbs 3:13'), Ref('Isaiah 30'), Ref('I Samuel 2:8'), Ref('Obadiah 1:18'), Ref('Numbers 23'), Ref('Obadiah 1:15'), Ref('Proverbs 9:15'), Ref('Proverbs 3:31'), Ref('Psalms 111:10'), Ref('Malachi 3:15'), Ref('Proverbs 9'), Ref('Proverbs 3:35')])"
Bereishit Rabbah 91:3,"set([Ref('Isaiah 26:20'), Ref('Ecclesiastes 7:12'), Ref('Isaiah 26'), Ref('Ecclesiastes 7')])"
Sifrei Devarim 48:2,"set([Ref('Deuteronomy 4'), Ref('Deuteronomy 4:9')])"
Bemidbar Rabbah 11:2,"set([Ref('Daniel 12:12'), Ref('Psalms 82'), Ref('Deuteronomy 4:8'), Ref('Deuteronomy 33'), Ref('Genesis 12:2'), Ref('Isaiah 65:24'), Ref('Isaiah 49:18'), Ref('Hosea 12'), Ref('Genesis 12'), Ref('Deuteronomy 26'), Ref('Genesis 1:28'), Ref('Hosea 12:10'), Ref('Exodus 20:1'), Ref('Exodus 20:2'), Ref('Exodus 12'), Ref('Genesis 1:7'), Ref('Genesis 1'), Ref('Exodus 19'), Ref('Isaiah 65'), Ref('Genesis 12:3'), Ref('Job 30:4'), Ref('Isaiah 49'), Ref('Deuteronomy 33:2'), Ref('I Samuel 12:6'), Ref('Deuteronomy 4:6'), Ref('Exodus 20'), Ref('Deuteronomy 26:15'), Ref('Deuteronomy 4'), Ref('Exodus 19:20'), Ref('Psalms 82:1'), Ref('I Samuel 12'), Ref('Genesis 15:5'), Ref('Job 30'), Ref('Daniel 12'), Ref('Exodus 12:12'), Ref('Deuteronomy 4:7'), Ref('Genesis 15'), Ref('Daniel 12:11')])"
Devarim Rabbah 4:2,"set([Ref('Isaiah 1'), Ref('Proverbs 16:5'), Ref('Isaiah 1:19'), Ref('Proverbs 16')])"
Bemidbar Rabbah 9:18,"set([Ref('Exodus 34:6'), Ref('Jeremiah 29'), Ref('Numbers 13:32'), Ref('Genesis 7'), Ref('Genesis 6:5'), Ref('Numbers 13'), Ref('Genesis 19:4'), Ref('Jeremiah 12'), Ref('Numbers 14:37'), Ref('Genesis 19'), Ref('Exodus 1:22'), Ref('Genesis 6'), Ref('Jeremiah 29:22'), Ref('Exodus 7:29'), Ref('Numbers 14'), Ref('Exodus 7'), Ref('Genesis 7:23'), Ref('Exodus 1:9'), Ref('Exodus 34'), Ref('Exodus 1'), Ref('Jeremiah 12:14'), Ref('Genesis 19:11')])"
Bemidbar Rabbah 12:2,"set([Ref('Genesis 47:10'), Ref('Genesis 47'), Ref('Job 4:17'), Ref('Job 4')])"
Sifrei Devarim 56:1,"set([Ref('Genesis 12:16'), Ref('Genesis 12')])"
Mekhilta d'Rabbi Yishmael 12:2:1,"set([Ref('Leviticus 11'), Ref('Numbers 8:4'), Ref('Numbers 8'), Ref('Leviticus 11:29')])"
Mekhilta d'Rabbi Yishmael 12:2:2,"set([Ref('Exodus 23'), Ref('Esther 3:7'), Ref('Exodus 23:16'), Ref('Esther 3')])"
Rashi on Numbers 32:14:1,"set([Ref('Isaiah 29'), Ref('Isaiah 29:1'), Ref('Jeremiah 7:21'), Ref('Jeremiah 7')])"
Bereishit Rabbah 92:1,"set([Ref('Proverbs 3:12'), Ref('Exodus 21'), Ref('Psalms 94:12'), Ref('Psalms 94'), Ref('Exodus 21:27'), Ref('Genesis 12:2'), Ref('Proverbs 3'), Ref('Genesis 12')])"
Mekhilta d'Rabbi Yishmael 12:2:6,"set([Ref('Deuteronomy 16:1'), Ref('Deuteronomy 16'), Ref('Exodus 13'), Ref('Exodus 13:10')])"
Radak on Genesis 26:28:1,"set([Ref('Isaiah 6:9'), Ref('Isaiah 6')])"
Sifrei Devarim 43:3,"set([Ref('Psalms 104'), Ref('Psalms 104:14')])"
Bemidbar Rabbah 3:1,"set([Ref('Genesis 12:17'), Ref('Psalms 92:13'), Ref('Job 28:12'), Ref('Esther 9'), Ref('II Samuel 5'), Ref('Genesis 12'), Ref('Psalms 92'), Ref('Isaiah 26:9'), Ref('Exodus 32'), Ref('Isaiah 3'), Ref('Esther 9:4'), Ref('II Samuel 5:10'), Ref('Job 28'), Ref('Isaiah 3:10'), Ref('Exodus 32:26'), Ref('Psalms 92:14'), Ref('Isaiah 26')])"
Mekhilta d'Rabbi Yishmael 12:6:5,"set([Ref('Exodus 12:6'), Ref('Jeremiah 6:4'), Ref('Jeremiah 6'), Ref('Deuteronomy 16:6'), Ref('Exodus 12'), Ref('Deuteronomy 16'), Ref('Exodus 12:41')])"
