24.909831	24.909831	
50.537831	50.537831	
83.060165	83.060165	
116.288998	116.288998	
142.044493	142.044493	
164.602498	164.602498	
183.723165	183.723165	
221.032831	221.032831	
236.168831	236.168831	
263.545498	263.545498	
287.568165	287.568165	
300.281831	300.281831	
319.373831	319.373831	
336.259354	336.259354	
349.359165	349.359165	
370.701498	370.701498	
381.437165	381.437165	
402.851165	402.851165	
428.780165	428.780165	
448.631831	448.631831	
460.958498	460.958498	
479.534498	479.534498	
513.092037	513.092037	
533.771110	533.771110	
559.313831	559.313831	
591.277165	591.277165	
606.198165	606.198165	
628.285831	628.285831	
658.142165	658.142165	
676.245165	676.245165	
710.688165	710.688165	
746.406831	746.406831	
754.533831	754.533831	
775.790165	775.790165	
788.776165	788.776165	
817.012831	817.012831	
855.096498	855.096498	
874.030831	874.030831	
904.245498	904.245498	
933.084165	933.084165	
958.425498	958.425498	
987.565165	987.565165	
1005.395831	1005.395831	
1033.619961	1033.619961	
1055.539518	1055.539518	
1064.598184	1064.598184	
1082.256851	1082.256851	
1101.549518	1101.549518	
1130.574518	1130.574518	
1146.842851	1146.842851	
1164.229184	1164.229184	
1184.625518	1184.625518	
1199.173851	1199.173851	
1222.465518	1222.465518	
1249.125518	1249.125518	
1264.777518	1264.777518	
1279.512184	1279.512184	
1298.737904	1298.737904	
1307.046518	1307.046518	
1312.607851	1312.607851	
1327.586184	1327.586184	
1334.431747	1334.431747	
1342.191372	1342.191372	
1357.026372	1357.026372	
1370.101756	1370.101756	
1393.662372	1393.662372	
1416.896705	1416.896705	
1430.642372	1430.642372	
1442.582038	1442.582038	
1453.704705	1453.704705	
1480.665705	1480.665705	
1501.019038	1501.019038	
1517.531038	1517.531038	
