22.384181	22.384181	
43.487333	43.487333	
64.643333	64.643333	
95.374000	95.374000	
109.373272	109.373272	
134.876667	134.876667	
152.994000	152.994000	
189.200000	189.200000	
211.646000	211.646000	
230.594667	230.594667	
251.707667	251.707667	
275.241807	275.241807	
294.148667	294.148667	
308.023333	308.023333	
323.618000	323.618000	
350.536000	350.536000	
375.705333	375.705333	
393.034333	393.034333	
418.762667	418.762667	
436.908667	436.908667	
448.977333	448.977333	
464.363183	464.363183	
480.811667	480.811667	
509.222301	509.222301	
525.331000	525.331000	
546.071333	546.071333	
564.260333	564.260333	
