18.195082	18.195082	
53.010749	53.010749	
65.050749	65.050749	
87.855082	87.855082	
100.826749	100.826749	
129.321415	129.321415	
153.143415	153.143415	
164.251749	164.251749	
197.920749	197.920749	
241.322082	241.322082	
260.184749	260.184749	
289.009082	289.009082	
305.841027	305.841027	
319.023082	319.023082	
385.065747	385.065747	
436.622747	436.622747	
487.506080	487.506080	
514.667747	514.667747	
552.593747	552.593747	
586.004747	586.004747	
609.009747	609.009747	
640.098747	640.098747	
673.208747	673.208747	
690.910413	690.910413	
722.658747	722.658747	
755.453413	755.453413	
781.497080	781.497080	
792.447747	792.447747	
828.682413	828.682413	
847.645413	847.645413	
878.304413	878.304413	
908.619413	908.619413	
943.893747	943.893747	
987.352413	987.352413	
1000.510413	1000.510413	
1017.825080	1017.825080	
1032.402080	1032.402080	
1053.371747	1053.371747	
1065.813080	1065.813080	
1075.717413	1075.717413	
1108.569413	1108.569413	
1138.210747	1138.210747	
1157.216747	1157.216747	
1172.696747	1172.696747	
1191.616747	1191.616747	
1218.463080	1218.463080	
1233.756747	1233.756747	
1250.426413	1250.426413	
1281.357747	1281.357747	
1305.022080	1305.022080	
1330.449413	1330.449413	
1352.995747	1352.995747	
1371.772413	1371.772413	
1393.415747	1393.415747	
1420.276413	1420.276413	
1441.059747	1441.059747	
1483.429080	1483.429080	
1506.620413	1506.620413	
1520.308747	1520.308747	
1540.719413	1540.719413	
1564.813747	1564.813747	
1594.311747	1594.311747	
1611.870080	1611.870080	
1640.264413	1640.264413	
1666.680747	1666.680747	
1683.235747	1683.235747	
1700.679413	1700.679413	
