29.738261	29.738261	
67.168274	67.168274	
124.128940	124.128940	
161.983274	161.983274	
200.292535	200.292535	
231.669032	231.669032	
257.454699	257.454699	
278.352699	278.352699	
308.252032	308.252032	
338.595699	338.595699	
359.020699	359.020699	
392.030365	392.030365	
403.525699	403.525699	
428.938699	428.938699	
460.945032	460.945032	
482.344699	482.344699	
497.910699	497.910699	
523.710699	523.710699	
550.671699	550.671699	
580.098032	580.098032	
626.222699	626.222699	
653.054699	653.054699	
670.871032	670.871032	
703.055443	703.055443	
738.027425	738.027425	
762.752425	762.752425	
796.048758	796.048758	
819.297425	819.297425	
832.684758	832.684758	
848.910092	848.910092	
866.927092	866.927092	
878.264758	878.264758	
898.790092	898.790092	
919.086092	919.086092	
943.683069	943.683069	
963.218425	963.218425	
982.439425	982.439425	
1004.283425	1004.283425	
1017.040092	1017.040092	
1035.128758	1035.128758	
1046.251425	1046.251425	
1066.461425	1066.461425	
1077.756092	1077.756092	
1099.026758	1099.026758	
1106.895758	1106.895758	
1117.760425	1117.760425	
1130.373758	1130.373758	
1142.743425	1142.743425	
1161.061425	1161.061425	
1174.004425	1174.004425	
1194.888092	1194.888092	
1223.354092	1223.354092	
1250.577684	1250.577684	
