27.282021	27.282021	
43.106021	43.106021	
86.177688	86.177688	
119.603021	119.603021	
143.683021	143.683021	
181.852688	181.852688	
198.235688	198.235688	
218.445688	218.445688	
267.508688	267.508688	
275.664354	275.664354	
306.309021	306.309021	
321.187021	321.187021	
351.258354	351.258354	
375.926021	375.926021	
406.685354	406.685354	
442.963021	442.963021	
464.420021	464.420021	
508.194021	508.194021	
541.734021	541.734021	
577.495688	577.495688	
603.826021	603.826021	
616.941021	616.941021	
640.806021	640.806021	
669.186021	669.186021	
689.983688	689.983688	
713.762688	713.762688	
757.436354	757.436354	
784.497688	784.497688	
802.801354	802.801354	
824.917688	824.917688	
840.999688	840.999688	
853.283354	853.283354	
886.221354	886.221354	
906.746688	906.746688	
943.927354	943.927354	
967.649021	967.649021	
985.107021	985.107021	
1014.920354	1014.920354	
1040.906688	1040.906688	
1061.274354	1061.274354	
1080.913399	1080.913399	
1107.499354	1107.499354	
1154.025354	1154.025354	
1173.676354	1173.676354	
1191.808021	1191.808021	
1218.124021	1218.124021	
1252.137021	1252.137021	
1288.816021	1288.816021	
1304.797688	1304.797688	
