25.921739	25.921739	
57.451563	57.451563	
69.056709	69.056709	
78.445515	78.445515	
87.992744	87.992744	
114.623430	114.623430	
129.116455	129.116455	
158.060068	158.060068	
171.517592	171.517592	
188.107811	188.107811	
213.998381	213.998381	
237.892048	237.892048	
255.980715	255.980715	
266.200381	266.200381	
292.932048	292.932048	
314.102381	314.102381	
338.139381	338.139381	
362.721048	362.721048	
384.995048	384.995048	
412.902048	412.902048	
427.794381	427.794381	
443.761715	443.761715	
478.663381	478.663381	
489.671381	489.671381	
506.699381	506.699381	
537.372715	537.372715	
552.609048	552.609048	
576.617381	576.617381	
600.052381	600.052381	
627.758715	627.758715	
644.428381	644.428381	
674.256048	674.256048	
702.320715	702.320715	
725.712715	725.712715	
744.016381	744.016381	
766.233048	766.233048	
799.973715	799.973715	
824.741715	824.741715	
846.815048	846.815048	
864.488048	864.488048	
884.161412	884.161412	
906.298381	906.298381	
923.598715	923.598715	
938.304715	938.304715	
967.487381	967.487381	
998.375715	998.375715	
1016.450048	1016.450048	
1034.954381	1034.954381	
1062.546048	1062.546048	
1087.113381	1087.113381	
1106.334381	1106.334381	
1126.057048	1126.057048	
1150.251715	1150.251715	
1180.695715	1180.695715	
1206.295048	1206.295048	
1250.656715	1250.656715	
1273.661715	1273.661715	
1291.406381	1291.406381	
1313.293381	1313.293381	
1342.476048	1342.476048	
1375.313715	1375.313715	
1399.092715	1399.092715	
1445.647381	1445.647381	
1480.606381	1480.606381	
1516.554381	1516.554381	
1559.869715	1559.869715	
1580.595715	1580.595715	
1602.425381	1602.425381	
1621.986841	1621.986841	
1649.825715	1649.825715	
1674.106381	1674.106381	
1688.153048	1688.153048	
1705.883381	1705.883381	
1729.834381	1729.834381	
1752.911048	1752.911048	
1777.693381	1777.693381	
1801.472381	1801.472381	
1824.262381	1824.262381	
1862.747381	1862.747381	
1896.015048	1896.015048	
1926.717048	1926.717048	
1942.784715	1942.784715	
1953.147715	1953.147715	
1984.982048	1984.982048	
2011.900048	2011.900048	
2028.813381	2028.813381	
2043.318715	2043.318715	
