25.843000	25.843000	
58.080614	58.080614	
83.851948	83.851948	
103.646281	103.646281	
139.164281	139.164281	
163.932281	163.932281	
177.749614	177.749614	
211.619281	211.619281	
244.714948	244.714948	
268.823614	268.823614	
292.473614	292.473614	
313.873281	313.873281	
344.804614	344.804614	
376.868281	376.868281	
391.588614	391.588614	
403.270281	403.270281	
426.604948	426.604948	
455.500948	455.500948	
474.678948	474.678948	
494.716948	494.716948	
511.013948	511.013948	
533.345281	533.345281	
557.909640	557.909640	
592.455948	592.455948	
606.803614	606.803614	
620.749948	620.749948	
645.576086	645.576086	
