28.222333	28.222333	
47.357333	47.357333	
86.573333	86.573333	
102.970667	102.970667	
131.809333	131.809333	
163.242333	163.242333	
182.076333	182.076333	
216.275667	216.275667	
235.296000	235.296000	
259.791667	259.791667	
277.479000	277.479000	
309.858000	309.858000	
338.152000	338.152000	
347.282333	347.282333	
376.148431	376.148431	
392.058431	392.058431	
419.506764	419.506764	
434.227098	434.227098	
453.605764	453.605764	
462.693098	462.693098	
487.919764	487.919764	
521.373764	521.373764	
543.791098	543.791098	
553.050431	553.050431	
579.667431	579.667431	
606.026431	606.026431	
638.505764	638.505764	
656.766431	656.766431	
692.485098	692.485098	
725.896098	725.896098	
753.788764	753.788764	
772.221431	772.221431	
782.800464	782.800464	
803.010464	803.010464	
834.314464	834.314464	
855.513464	855.513464	
888.007131	888.007131	
899.946797	899.946797	
922.091797	922.091797	
942.330464	942.330464	
970.939797	970.939797	
989.057131	989.057131	
1006.672797	1006.672797	
1021.020464	1021.020464	
1035.138797	1035.138797	
1064.808797	1064.808797	
1083.083797	1083.083797	
1098.606797	1098.606797	
1121.325131	1121.325131	
1140.904464	1140.904464	
1172.853464	1172.853464	
1196.632464	1196.632464	
1218.347464	1218.347464	
1235.776797	1235.776797	
1265.145797	1265.145797	
1283.564131	1283.564131	
1298.628464	1298.628464	
1330.161797	1330.161797	
1341.943797	1341.943797	
1366.912464	1366.912464	
1378.063797	1378.063797	
1404.322464	1404.322464	
1434.193131	1434.193131	
1469.094797	1469.094797	
1495.425131	1495.425131	
1509.471797	1509.471797	
1527.603464	1527.603464	
1552.543464	1552.543464	
1571.535131	1571.535131	
1590.956797	1590.956797	
1621.171464	1621.171464	
1644.921797	1644.921797	
1669.589464	1669.589464	
1711.528797	1711.528797	
1723.525797	1723.525797	
1748.938797	1748.938797	
1764.390131	1764.390131	
1779.010131	1779.010131	
