28.664196	28.664196	
50.882192	50.882192	
74.788144	74.788144	
109.476858	109.476858	
127.092525	127.092525	
148.836192	148.836192	
167.641525	167.641525	
181.602192	181.602192	
210.627192	210.627192	
230.321192	230.321192	
240.841858	240.841858	
263.789525	263.789525	
280.831858	280.831858	
305.169858	305.169858	
329.533385	329.533385	
347.281192	347.281192	
373.023858	373.023858	
405.151928	405.151928	
427.489190	427.489190	
443.613390	443.613390	
462.161524	462.161524	
479.590857	479.590857	
507.669857	507.669857	
523.393524	523.393524	
543.675190	543.675190	
569.876524	569.876524	
590.860524	590.860524	
608.590857	608.590857	
628.428190	628.428190	
646.889524	646.889524	
675.799857	675.799857	
700.868857	700.868857	
720.276190	720.276190	
745.846857	745.846857	
769.238857	769.238857	
787.370524	787.370524	
811.851857	811.851857	
841.421524	841.421524	
855.661207	855.661207	
870.690190	870.690190	
881.948373	881.948373	
