37.625000	37.625000	
57.921000	57.921000	
83.620667	83.620667	
104.217667	104.217667	
130.793306	130.793306	
150.515973	150.515973	
165.293640	165.293640	
211.228821	211.228821	
242.951640	242.951640	
258.732640	258.732640	
282.110306	282.110306	
319.972505	319.972505	
335.122839	335.122839	
373.478839	373.478839	
392.083505	392.083505	
406.445505	406.445505	
443.497172	443.497172	
466.315839	466.315839	
491.886505	491.886505	
507.137172	507.137172	
532.191839	532.191839	
559.023839	559.023839	
591.445839	591.445839	
607.470505	607.470505	
638.158172	638.158172	
678.535172	678.535172	
718.955172	718.955172	
746.002172	746.002172	
762.026839	762.026839	
790.435505	790.435505	
813.956505	813.956505	
840.086172	840.086172	
857.386505	857.386505	
886.683839	886.683839	
908.972172	908.972172	
