23.750333	23.750333	
52.961667	52.961667	
94.628667	94.628667	
123.037333	123.037333	
139.085806	139.085806	
164.499490	164.499490	
190.241472	190.241472	
210.164806	210.164806	
233.184139	233.184139	
249.323472	249.323472	
273.933806	273.933806	
293.197806	293.197806	
309.881806	309.881806	
330.134806	330.134806	
347.435139	347.435139	
364.033139	364.033139	
382.938806	382.938806	
397.229139	397.229139	
416.392806	416.392806	
451.523806	451.523806	
471.590472	471.590472	
490.223806	490.223806	
509.989472	509.989472	
523.018472	523.018472	
544.260472	544.260472	
575.822472	575.822472	
594.943139	594.943139	
614.121139	614.121139	
643.031472	643.031472	
667.589241	667.589241	
696.013218	696.013218	
720.824218	720.824218	
750.207551	750.207551	
781.396884	781.396884	
808.157218	808.157218	
837.626551	837.626551	
860.287551	860.287551	
886.230884	886.230884	
910.067218	910.067218	
923.984884	923.984884	
932.947576	932.947576	
968.895576	968.895576	
998.221576	998.221576	
1017.714909	1017.714909	
1038.885242	1038.885242	
1063.796576	1063.796576	
1085.153242	1085.153242	
1111.655576	1111.655576	
1136.867909	1136.867909	
1177.617576	1177.617576	
1205.710909	1205.710909	
1215.256909	1215.256909	
1254.257909	1254.257909	
1278.051242	1278.051242	
1299.508242	1299.508242	
1319.961909	1319.961909	
1330.009576	1330.009576	
1346.148909	1346.148909	
1365.298242	1365.298242	
1374.729576	1374.729576	
1387.887576	1387.887576	
1412.526576	1412.526576	
1441.221909	1441.221909	
1466.735242	1466.735242	
1487.762242	1487.762242	
1504.245576	1504.245576	
1525.100576	1525.100576	
1556.777242	1556.777242	
1578.979576	1578.979576	
1588.439576	1588.439576	
1603.733242	1603.733242	
1632.514576	1632.514576	
1650.431242	1650.431242	
1671.873909	1671.873909	
1696.011242	1696.011242	
1716.350242	1716.350242	
1736.502909	1736.502909	
1767.247909	1767.247909	
1794.094242	1794.094242	
1819.234909	1819.234909	
1853.262242	1853.262242	
1869.028909	1869.028909	
1892.033909	1892.033909	
1909.319909	1909.319909	
1944.694576	1944.694576	
1967.928909	1967.928909	
1983.810242	1983.810242	
2010.642242	2010.642242	
2029.791576	2029.791576	
2060.203294	2060.203294	
2078.807961	2078.807961	
2096.624294	2096.624294	
2110.957628	2110.957628	
2129.447628	2129.447628	
2142.863628	2142.863628	
2161.052628	2161.052628	
2179.800628	2179.800628	
2195.739294	2195.739294	
2209.312961	2209.312961	
2231.644294	2231.644294	
2244.902628	2244.902628	
2274.543961	2274.543961	
2286.856294	2286.856294	
2319.077628	2319.077628	
2334.543294	2334.543294	
2363.510961	2363.510961	
2397.122628	2397.122628	
2414.193628	2414.193628	
2437.943961	2437.943961	
2455.129628	2455.129628	
2472.071628	2472.071628	
