27.723308	27.723308	
42.844975	42.844975	
71.210642	71.210642	
96.494642	96.494642	
134.735975	134.735975	
153.440975	153.440975	
177.621308	177.621308	
189.732975	189.732975	
208.495308	208.495308	
219.445975	219.445975	
232.087975	232.087975	
246.822642	246.822642	
253.243975	253.243975	
272.522865	272.522865	
289.750975	289.750975	
297.548308	297.548308	
306.391975	306.391975	
313.787975	313.787975	
333.725642	333.725642	
353.118642	353.118642	
371.995642	371.995642	
387.346642	387.346642	
421.359642	421.359642	
432.768975	432.768975	
451.316308	451.316308	
467.785308	467.785308	
485.085642	485.085642	
514.268308	514.268308	
535.897308	535.897308	
560.513170	560.513170	
573.857504	573.857504	
583.822575	583.822575	
603.771170	603.771170	
623.852170	623.852170	
638.199837	638.199837	
658.667837	658.667837	
684.109504	684.109504	
706.211504	706.211504	
720.315504	720.315504	
740.253170	740.253170	
758.470837	758.470837	
779.612504	779.612504	
810.973837	810.973837	
830.581837	830.581837	
849.172170	849.172170	
886.051837	886.051837	
905.960837	905.960837	
927.962504	927.962504	
937.952837	937.952837	
948.258504	948.258504	
960.929170	960.929170	
986.413837	986.413837	
1006.523504	1006.523504	
1022.505170	1022.505170	
1028.611170	1028.611170	
1035.061170	1035.061170	
1047.029504	1047.029504	
1059.298837	1059.298837	
1065.820504	1065.820504	
1080.813170	1080.813170	
1098.586504	1098.586504	
1117.262837	1117.262837	
1127.646734	1127.646734	
1162.461510	1162.461510	
1173.019504	1173.019504	
1185.346170	1185.346170	
1202.546170	1202.546170	
1219.058170	1219.058170	
1233.649504	1233.649504	
1250.147170	1250.147170	
1256.582837	1256.582837	
1271.030837	1271.030837	
1303.108837	1303.108837	
1311.078170	1311.078170	
1325.941837	1325.941837	
1341.178170	1341.178170	
1358.693504	1358.693504	
1369.529504	1369.529504	
1393.967837	1393.967837	
1420.427170	1420.427170	
1439.146504	1439.146504	
1446.685837	1446.685837	
1475.897170	1475.897170	
1498.142504	1498.142504	
1513.479170	1513.479170	
1524.487170	1524.487170	
1545.729170	1545.729170	
