21.987333	21.987333	
39.273333	39.273333	
67.596000	67.596000	
95.861333	95.861333	
111.728333	111.728333	
144.781000	144.781000	
168.230333	168.230333	
185.229667	185.229667	
212.248000	212.248000	
227.627667	227.627667	
242.950000	242.950000	
263.117000	263.117000	
281.979667	281.979667	
303.881000	303.881000	
319.203333	319.203333	
335.858667	335.858667	
360.827333	360.827333	
385.810333	385.810333	
398.638667	398.638667	
410.506667	410.506667	
424.696667	424.696667	
442.111667	442.111667	
456.875000	456.875000	
480.969333	480.969333	
506.353667	506.353667	
523.410333	523.410333	
541.456000	541.456000	
556.176333	556.176333	
581.818667	581.818667	
598.029667	598.029667	
628.875000	628.875000	
647.666000	647.666000	
671.015000	671.015000	
696.442333	696.442333	
709.270667	709.270667	
738.238333	738.238333	
767.693333	767.693333	
784.219667	784.219667	
796.990667	796.990667	
833.833091	833.833091	
848.605000	848.605000	
865.403667	865.403667	
879.866000	879.866000	
899.402333	899.402333	
