ref,type
Bekhorot 21b:9,Mishnah
Bekhorot 21b:10-22a:4,Sugya
Bekhorot 22a:5-8,Sugya
Bekhorot 22a:9-23b:7,Sugya
Bekhorot 23b:8,Mishnah
Bekhorot 23b:9-24b:4,Sugya
Bekhorot 24b:5,Mishnah
Bekhorot 24b:6-25a:12,Sugya
Bekhorot 25a:13-16,Sugya
Bekhorot 25a:17-25b:2,Mishnah
Bekhorot 25b:3-26a:13,Sugya
Bekhorot 26a:14-26b:4,Sugya
Bekhorot 26b:5-6,Sugya
Bekhorot 26b:8-9,Mishnah
Bekhorot 26b:10-16,Sugya
Bekhorot 26b:17-27a:4,Sugya
Bekhorot 27a:5-27b:2,Sugya
Bekhorot 27b:3-28a:4,Sugya
Bekhorot 28a:5-11,Sugya
Bekhorot 28a:12,Mishnah
Bekhorot 28a:13-28b:4,Sugya
Bekhorot 28b:5,Sugya
Bekhorot 28b:6-11,Sugya
Bekhorot 28b:12-14,Mishnah
Bekhorot 28b:15-16,Sugya
Bekhorot 28b:17-29a:1,Mishnah
Bekhorot 29a:2,Sugya
Bekhorot 29a:3-4,Sugya
Bekhorot 29a:5-6,Mishnah
Bekhorot 29a:7-11,Sugya
Bekhorot 29a:12-29b:2,Sugya
Bekhorot 29b:3,Sugya
Bekhorot 29b:4,Mishnah
Bekhorot 29b:5-8,Sugya
Bekhorot 29b:9-10,Sugya
Bekhorot 29b:11,Mishnah
Bekhorot 29b:12,Sugya
Bekhorot 29b:13,Mishnah
Bekhorot 29b:14-30a:2,Sugya
Bekhorot 30a:3,Mishnah
Bekhorot 30a:4-9,Sugya
Bekhorot 30a:10-30b:9,Sugya
Bekhorot 30b:10-31a:3,Sugya
Bekhorot 31a:4-6,Sugya
Bekhorot 31a:7-12,Sugya
Bekhorot 31a:14-16,Mishnah
Bekhorot 31b:1-5,Sugya
Bekhorot 31b:6-32a:3,Sugya
Bekhorot 32a:4-6,Sugya
Bekhorot 32a:7-23,Sugya
Bekhorot 32a:24-32b:1,Sugya
Bekhorot 32b:2-8,Sugya
Bekhorot 32b:9,Mishnah
Bekhorot 32b:10-33a:3,Sugya
Bekhorot 33a:4-6,Sugya
Bekhorot 33a:7-11,Sugya
Bekhorot 33a:12-33b:4,Sugya
Bekhorot 33b:5,Mishnah
Bekhorot 33b:6-34a:6,Sugya
Bekhorot 34a:7-9,Sugya
Bekhorot 34a:10,Mishnah
Bekhorot 34a:11-34b:7,Sugya
Bekhorot 34b:8-12,Sugya
Bekhorot 34b:13-35a:1,Sugya
Bekhorot 35a:2-3,Mishnah
Bekhorot 35a:4-5,Sugya
Bekhorot 35a:6-9,Sugya
Bekhorot 35a:10,Mishnah
Bekhorot 35a:11-13,Sugya
Bekhorot 35a:14-16,Sugya
Bekhorot 35a:17,Mishnah
Bekhorot 35a:18-35b:12,Sugya
Bekhorot 35b:13-15,Sugya
Bekhorot 35b:16-36a:1,Sugya
Bekhorot 36a:2-4,Sugya
Bekhorot 36a:5-11,Sugya
Bekhorot 36a:12-16,Sugya
Bekhorot 36a:17,Mishnah
Bekhorot 36a:18-36b:8,Sugya
Bekhorot 36b:9-12,Sugya
Bekhorot 36b:13,Mishnah
Bekhorot 36b:14-15,Sugya
Bekhorot 36b:16,Mishnah
Bekhorot 36b:17-19,Sugya
Bekhorot 36b:20-37a:2,Sugya
Bekhorot 37a:3-5,Sugya
Bekhorot 37a:6-7,Mishnah
Bekhorot 37a:8-13,Sugya
Bekhorot 37a:15,Mishnah
Bekhorot 37a:16-37b:5,Sugya
Bekhorot 37b:6-7,Sugya
Bekhorot 37b:8-14,Sugya
Bekhorot 37b:15-38a:2,Sugya
Bekhorot 38a:3-15,Sugya
Bekhorot 38a:16-20,Sugya
Bekhorot 38a:21,Mishnah
Bekhorot 38b:1-3,Sugya
Bekhorot 38b:4-7,Sugya
Bekhorot 38b:8-11,Mishnah
Bekhorot 38b:12-39a:3,Sugya
Bekhorot 39a:4-7,Sugya
Bekhorot 39a:8,Mishnah
Bekhorot 39a:9,Sugya
Bekhorot 39a:10,Mishnah
Bekhorot 39a:11-14,Sugya
Bekhorot 39a:15-39b:5,Sugya
Bekhorot 39b:6-11,Sugya
Bekhorot 39b:12,Mishnah
Bekhorot 39b:13,Sugya
Bekhorot 39b:14-40a:4,Sugya
Bekhorot 40a:5,Mishnah
Bekhorot 40a:6-7,Sugya
Bekhorot 40a:8-10,Sugya
Bekhorot 40a:11,Mishnah
Bekhorot 40a:12-14,Sugya
Bekhorot 40a:15-16,Mishnah
Bekhorot 40a:17,Sugya
Bekhorot 40a:18-22,Sugya
Bekhorot 40a:23,Mishnah
Bekhorot 40a:24-40b:3,Sugya
Bekhorot 40b:4,Mishnah
Bekhorot 40b:5,Sugya
Bekhorot 40b:6,Sugya
Bekhorot 40b:7-8,Sugya
Bekhorot 40b:9,Mishnah
Bekhorot 40b:10-15,Sugya
Bekhorot 40b:16-17,Sugya
Bekhorot 40b:18,Mishnah
Bekhorot 41a:1,Sugya
Bekhorot 41a:2,Mishnah
Bekhorot 41a:3-4,Sugya
Bekhorot 41a:5-6,Mishnah
Bekhorot 41a:7-10,Sugya
Bekhorot 41a:11-13,Sugya
Bekhorot 41a:14-16,Sugya
Bekhorot 41a:17-41b:8,Sugya
Bekhorot 41b:9-43a:2,Sugya
Bekhorot 43a:4-5,Mishnah
Bekhorot 43a:6-14,Sugya
Bekhorot 43a:15-21,Sugya
Bekhorot 43a:22-43b:2,Sugya
Bekhorot 43b:3-5,Sugya
Bekhorot 43b:6-7,Sugya
Bekhorot 43b:8-12,Sugya
Bekhorot 43b:13,Mishnah
Bekhorot 43b:14,Sugya
Bekhorot 43b:15-16,Sugya
Bekhorot 43b:17,Mishnah
Bekhorot 43b:18-44a:1,Sugya
Bekhorot 44a:2-4,Sugya
Bekhorot 44a:5-9,Sugya
Bekhorot 44a:10-11,Sugya
Bekhorot 44a:12-13,Sugya
Bekhorot 44a:14,Mishnah
Bekhorot 44a:15-17,Sugya
Bekhorot 44a:18-23,Sugya
Bekhorot 44b:1,Mishnah
Bekhorot 44b:2-10,Sugya
Bekhorot 44b:11-13,Sugya
Bekhorot 44b:14,Mishnah
Bekhorot 44b:15-17,Sugya
Bekhorot 44b:18-45a:3,Mishnah
Bekhorot 45a:4-7,Sugya
Bekhorot 45a:8-14,Sugya
Bekhorot 45a:15-21,Sugya
Bekhorot 45b:1-3,Sugya
Bekhorot 45b:4,Sugya
Bekhorot 45b:5,Mishnah
Bekhorot 45b:6,Sugya
Bekhorot 45b:7-8,Sugya
Bekhorot 45b:9-10,Sugya
Bekhorot 45b:11-12,Mishnah
Bekhorot 45b:13-15,Sugya
Bekhorot 45b:16-46a:2,Sugya
Bekhorot 46a:3,Sugya
Bekhorot 46a:5-11,Mishnah
Bekhorot 46b:1-8,Sugya
Bekhorot 46b:9-47a:1,Sugya
Bekhorot 47a:2-11,Sugya
Bekhorot 47a:12-23,Sugya
Bekhorot 47b:1-4,Sugya
Bekhorot 47b:5-10,Sugya
Bekhorot 47b:11-12,Mishnah
Bekhorot 47b:13-14,Sugya
Bekhorot 47b:15-16,Sugya
Bekhorot 48a:1-2,Mishnah
Bekhorot 48a:3-48b:6,Sugya
Bekhorot 48b:7-10,Sugya
Bekhorot 48b:11-17,Mishnah
Bekhorot 48b:18-49a:2,Sugya
Bekhorot 49a:3-4,Sugya
Bekhorot 49a:5,Mishnah
Bekhorot 49a:6-10,Sugya
Bekhorot 49a:11,Mishnah
Bekhorot 49a:12-49b:5,Sugya
Bekhorot 49b:6-9,Sugya
Bekhorot 49b:10-11,Mishnah
Bekhorot 49b:12-50a:2,Sugya
Bekhorot 50a:3-7,Sugya
Bekhorot 50a:8-10,Sugya
Bekhorot 50b:1-51a:1,Sugya
Bekhorot 51a:2-3,Sugya
Bekhorot 51a:4-6,Sugya
Bekhorot 51a:7-8,Mishnah
Bekhorot 51a:9-19,Sugya
Bekhorot 51a:20-51b:1,Sugya
Bekhorot 51b:2-3,Sugya
Bekhorot 51b:4-6,Sugya
Bekhorot 51b:7-11,Sugya
Bekhorot 51b:12-52a:1,Mishnah
Bekhorot 52a:2-3,Sugya
Bekhorot 52a:4-52b:2,Sugya
Bekhorot 52b:3-4,Mishnah
Bekhorot 52b:5-11,Sugya
Bekhorot 52b:12-14,Sugya
Bekhorot 52b:15-17,Sugya
Bekhorot 53a:1-2,Mishnah
Bekhorot 53a:3-6,Sugya
Bekhorot 53a:7-53b:5,Sugya
Bekhorot 53b:6-12,Sugya
Bekhorot 53b:13-16,Sugya
Bekhorot 53b:17-54b:9,Sugya
Bekhorot 54b:10,Mishnah
Bekhorot 54b:11-12,Sugya
Bekhorot 54b:13-55a:4,Sugya
Bekhorot 55a:5-14,Sugya
Bekhorot 55a:15-55b:8,Sugya
Bekhorot 55b:9,Mishnah
Bekhorot 55b:10-56b:6,Sugya
Bekhorot 56b:7-8,Mishnah
Bekhorot 56b:9-10,Sugya
Bekhorot 56b:11-15,Sugya
Bekhorot 56b:16-57a:5,Sugya
Bekhorot 57a:6,Mishnah
Bekhorot 57a:7-8,Sugya
Bekhorot 57a:9-57b:5,Sugya
Bekhorot 57b:6-9,Mishnah
Bekhorot 57b:10-58a:5,Sugya
Bekhorot 58a:6-9,Sugya
Bekhorot 58a:10-11,Sugya
Bekhorot 58a:12-13,Sugya
Bekhorot 58a:14-58b:3,Sugya
Bekhorot 58b:4-5,Mishnah
Bekhorot 58b:6-59b:11,Sugya
Bekhorot 59b:12-16,Sugya
Bekhorot 59b:17-60a:6,Sugya
Bekhorot 60a:7-9,Mishnah
Bekhorot 60a:10-16,Sugya
Bekhorot 60b:1-6,Sugya
Bekhorot 60b:7-19,Sugya
Bekhorot 60b:20-61a:13,Sugya
