Bereishit Rabbah 14:9,"set([Ref('Ecclesiastes 3:21'), Ref('Proverbs 20:27'), Ref('Psalms 150'), Ref('Deuteronomy 12:23'), Ref('Job 34'), Ref('Deuteronomy 12'), Ref('Ecclesiastes 3'), Ref('Proverbs 20'), Ref('Job 34:14'), Ref('Psalms 150:6')])"
Mishnah Yevamot 9:6,"set([Ref('Leviticus 22'), Ref('Leviticus 22:13')])"
Rashi on Exodus 15:26:5,"set([Ref('Proverbs 3'), Ref('Proverbs 3:8')])"
Mishnah Yevamot 10:3,"set([Ref('Leviticus 21'), Ref('Leviticus 21:7')])"
Rashi on Deuteronomy 11:12:1,"set([Ref('Job 38'), Ref('Job 38:26')])"
Rashi on Deuteronomy 32:43:15,"set([Ref('Micah 7'), Ref('Micah 7:10')])"
Vayikra Rabbah 34:4,"set([Ref('Proverbs 29'), Ref('Ecclesiastes 5:13'), Ref('Proverbs 29:13'), Ref('Ecclesiastes 5')])"
Rashi on Leviticus 25:18:1,"set([Ref('Leviticus 26:34'), Ref('Leviticus 26'), Ref('Leviticus 26:33')])"
Shabbat 149b:2,"set([Ref('I Kings 22:20-22'), Ref('I Kings 22:20')])"
Mishnah Shabbat 8:7,"set([Ref('Isaiah 30'), Ref('Isaiah 30:14')])"
Bereishit Rabbah 99:5,"set([Ref('Malachi 2:6'), Ref('Job 12'), Ref('Numbers 12:7'), Ref('Genesis 27:4'), Ref('Numbers 20:12'), Ref('Genesis 27'), Ref('Genesis 27:33'), Ref('Numbers 20'), Ref('Job 12:2'), Ref('Numbers 12'), Ref('Malachi 2'), Ref('Numbers 20:10')])"
Mishnah Zevachim 9:5,"set([Ref('Leviticus 1'), Ref('Deuteronomy 12:27'), Ref('Leviticus 1:9'), Ref('Deuteronomy 12')])"
Bereishit Rabbah 99:6,"set([Ref('Deuteronomy 33:6'), Ref('Genesis 30'), Ref('I Samuel 2'), Ref('Exodus 19:3'), Ref('Leviticus 9:22'), Ref('Leviticus 9'), Ref('Exodus 19'), Ref('Numbers 11'), Ref('Numbers 11:16'), Ref('I Samuel 2:10'), Ref('Deuteronomy 33'), Ref('Genesis 30:15')])"
Rashi on Exodus 27:13:1,"set([Ref('Deuteronomy 11'), Ref('Deuteronomy 11:24')])"
Rashi on Leviticus 24:10:1,"set([Ref('Numbers 2:2'), Ref('Numbers 2')])"
Vayikra Rabbah 2:8,"set([Ref('Ezekiel 1'), Ref('Ezekiel 1:4'), Ref('Ezekiel 1:3'), Ref('Ezekiel 1:1')])"
Sifrei Devarim 305:1,"set([Ref('Ecclesiastes 4'), Ref('Ecclesiastes 4:9')])"
Sefer HaYashar; CHAPTER IX Concerning The Signs Of The Will Of The Creator And How A Man Can Know He Has Found Favor In The Eyes Of His God And If God Has Accepted His Deeds 3,"set([Ref('Psalms 81'), Ref('Psalms 81:13')])"
Bereishit Rabbah 99:8,"set([Ref('Isaiah 11:10'), Ref('Psalms 45:7'), Ref('Psalms 80:9'), Ref('II Samuel 22:41'), Ref('Ezekiel 36:25'), Ref('Genesis 37:26'), Ref('Psalms 45'), Ref('Zechariah 9'), Ref('Genesis 37'), Ref('Deuteronomy 13:7'), Ref('Isaiah 28'), Ref('Jeremiah 2:21'), Ref('Isaiah 11'), Ref('Micah 7:16'), Ref('Jeremiah 2'), Ref('Micah 7'), Ref('Isaiah 1:18'), Ref('Deuteronomy 13'), Ref('Psalms 80'), Ref('Isaiah 28:3'), Ref('Zechariah 9:9'), Ref('II Samuel 22'), Ref('Isaiah 1'), Ref('Ezekiel 36')])"
Rashi on Numbers 22:5:6,"set([Ref('Psalms 118'), Ref('Psalms 118:10')])"
Esther Rabbah 2:5,"set([Ref('Isaiah 64'), Ref('Isaiah 64:3')])"
