Sukkah 50b:3,"set([Ref('Menachot 28b:22-23'), Ref('Menachot 28b'), Ref('Sotah 14b'), Ref('Sotah 14b:6')])"
Bava Batra 8a:12-13,"set([Ref('Sanhedrin 112a:28'), Ref('Sanhedrin 112a:28-37')])"
Mishnah Gittin 8:5,"set([Ref('Yevamot 91b'), Ref('Yevamot 91b:3-4')])"
Aruch HaShulchan 1:1:2,"set([Ref('Eruvin 19a'), Ref('Eruvin 19a:1')])"
Mishnah Makkot 3:1,"set([Ref('Ketubot 29a:2'), Ref('Ketubot 29a')])"
Sukkah 37b:9,"set([Ref('Menachot 61a'), Ref('Menachot 61a:14-17')])"
Megillah 29b:7,"set([Ref('Numbers 28'), Ref('Numbers 28:2')])"
Sukkah 41b:2,"set([Ref('Menachot 68a:22-25'), Ref('Menachot 68a')])"
Megillah 31a:14,"set([Ref('Zechariah 14:1'), Ref('Zechariah 14')])"
Megillah 30b:9,"set([Ref('Leviticus 16:1'), Ref('Leviticus 16')])"
Sukkah 41b:8,"set([Ref('Bava Batra 137b'), Ref('Bava Batra 137b:5')])"
Sukkah 53b:4-5,"set([Ref('Kiddushin 72b'), Ref('Kiddushin 72b:7')])"
Sukkah 50a:3,"set([Ref('Bava Kamma 115b'), Ref('Bava Kamma 115b:10')])"
Megillah 16a:20,"set([Ref('Esther 7:8'), Ref('Esther 7:7-8'), Ref('Esther 7:7')])"
Bava Metzia 59a:1,"set([Ref('Tosafot on Bava Metzia 59a:1'), Ref('Tosafot on Bava Metzia 59a:1:1')])"
Niddah 70b:7,"set([Ref('Deuteronomy 10:17'), Ref('Deuteronomy 10')])"
Sukkah 45b:5,"set([Ref('Sanhedrin 97b'), Ref('Sanhedrin 97b:43')])"
Sefer HaChinukh 336:3,"set([Ref('Kiddushin 26a'), Ref('Kiddushin 26a-28b')])"
Sukkah 53b:7,"set([Ref('Arakhin 10a'), Ref('Arakhin 10a:4')])"
Megillah 30b:10,"set([Ref('Numbers 7:2'), Ref('Numbers 7')])"
