Exodus 5:5,ויאמר פרעה הן־רבים עתה עם הארץ והשבתם אתם מסבלתם,102.07,115.67,5,9,12.49,1.39
Exodus 5:6,ויצו פרעה ביום ההוא את־הנגשים בעם ואת־שטריו לאמר,115.67,128.18,6,8,11.39,1.42
Exodus 5:7,לא תאספון לתת תבן לעם ללבן הלבנים כתמול שלשם הם ילכו וקששו להם תבן,128.18,149.1,7,14,19.83,1.42
Exodus 5:8,ואת־מתכנת הלבנים אשר הם עשים תמול שלשם תשימו עליהם לא תגרעו ממנו כי־נרפים הם על־כן הם צעקים לאמר נלכה נזבחה לאלהינו,149.1,184.57,8,21,34.36,1.64
Exodus 5:9,תכבד העבדה על־האנשים ויעשו־בה ואל־ישעו בדברי־שקר,184.57,199.65,9,6,13.97,2.33
Exodus 5:10,ויצאו נגשי העם ושטריו ויאמרו אל־העם לאמר כה אמר פרעה אינני נתן לכם תבן,199.65,222.95,10,14,22.1,1.58
Exodus 5:11,אתם לכו קחו לכם תבן מאשר תמצאו כי אין נגרע מעבדתכם דבר,222.95,240.56,11,12,16.41,1.37
Exodus 5:12,ויפץ העם בכל־ארץ מצרים לקשש קש לתבן,240.56,251.76,12,7,10.09,1.44
Exodus 5:13,והנגשים אצים לאמר כלו מעשיכם דבר־יום ביומו כאשר בהיות התבן,251.76,267.7,13,10,14.81,1.48
Exodus 5:14,ויכו שטרי בני ישראל אשר־שמו עלהם נגשי פרעה לאמר מדוע לא כליתם חקכם ללבן כתמול שלשם גם־תמול גם־היום,267.7,297.62,14,18,28.77,1.6
Exodus 5:15,ויבאו שטרי בני ישראל ויצעקו אל־פרעה לאמר למה תעשה כה לעבדיך,297.62,316.84,15,11,18.09,1.64
Exodus 5:16,תבן אין נתן לעבדיך ולבנים אמרים לנו עשו והנה עבדיך מכים וחטאת עמך,316.84,339.55,16,13,21.61,1.66
Exodus 5:17,ויאמר נרפים אתם נרפים על־כן אתם אמרים נלכה נזבחה ליהוה,339.55,355.45,17,10,14.78,1.48
Exodus 5:18,ועתה לכו עבדו ותבן לא־ינתן לכם ותכן לבנים תתנו,355.45,369.44,18,9,12.84,1.43
Exodus 5:19,ויראו שטרי בני־ישראל אתם ברע לאמר לא־תגרעו מלבניכם דבר־יום ביומו,369.44,387.51,19,10,16.92,1.69
Exodus 5:20,ויפגעו את־משה ואת־אהרן נצבים לקראתם בצאתם מאת פרעה,387.51,400.35,20,8,11.73,1.47
Exodus 5:21,ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את־ריחנו בעיני פרעה ובעיני עבדיו לתת־חרב בידם להרגנו,400.35,426.24,21,16,24.8,1.55
Exodus 5:22,וישב משה אל־יהוה ויאמר אדני למה הרעתה לעם הזה למה זה שלחתני,426.24,447.07,22,12,19.75,1.65
Exodus 5:23,ומאז באתי אל־פרעה לדבר בשמך הרע לעם הזה והצל לא־הצלת את־עמך,447.07,1.13,23,11,17.47,1.59
Exodus 6:1,ויאמר יהוה אל־משה עתה תראה אשר אעשה לפרעה כי ביד חזקה ישלחם וביד חזקה יגרשם מארצו,1.13,24.81,1,16,22.55,1.41
